PlateVoltage,0,-4,-8,-12,-16,-20,-25,-30,-35,-40,-45,-50,-60
43.206,0.196732,0.197683,0.192861,0.171522,0.147367,0.118778,0.087386,0.060626,0.041016,0.023627,0.015979,0.009913,0.003047
44.102,0.201717,0.202123,0.196594,0.173457,0.147922,0.119201,0.087639,0.060669,0.041039,0.023697,0.015985,0.00992,0.003026
44.429,0.203537,0.203955,0.197956,0.174163,0.148125,0.119352,0.087729,0.060684,0.041048,0.023722,0.015987,0.009922,0.003018
45.02,0.206827,0.207268,0.20042,0.17544,0.148491,0.11962,0.087887,0.060709,0.041065,0.023768,0.01599,0.009926,0.003005
45.981,0.212176,0.212653,0.202867,0.177516,0.149087,0.120044,0.088136,0.060748,0.041094,0.023841,0.015993,0.009933,0.002983
47.133,0.218585,0.219106,0.2058,0.179013,0.149801,0.120535,0.088419,0.060793,0.041134,0.023927,0.015995,0.00994,0.002956
48.122,0.224092,0.224649,0.208319,0.180299,0.150414,0.120942,0.088649,0.060831,0.04117,0.023999,0.015996,0.009945,0.002934
48.23,0.224693,0.225255,0.208594,0.180439,0.150481,0.120986,0.088674,0.060835,0.041174,0.024006,0.015996,0.009945,0.002932
48.322,0.225206,0.225771,0.208829,0.180559,0.150538,0.121023,0.088695,0.060838,0.041178,0.024013,0.015996,0.009946,0.00293
48.66,0.227084,0.227132,0.209689,0.180998,0.150747,0.121159,0.08877,0.060851,0.04119,0.024037,0.015995,0.009947,0.002922
50.132,0.235279,0.233068,0.212054,0.182912,0.15166,0.121731,0.089086,0.060909,0.041249,0.024139,0.015993,0.009953,0.00289
52.367,0.244458,0.242077,0.215643,0.185817,0.153045,0.122521,0.089525,0.061001,0.041344,0.024286,0.015987,0.009959,0.002843
52.562,0.245261,0.242865,0.215957,0.185943,0.153166,0.122584,0.089561,0.061009,0.041352,0.024298,0.015987,0.00996,0.002839
52.858,0.246477,0.244059,0.216433,0.186135,0.15335,0.122679,0.089615,0.061022,0.041365,0.024317,0.015986,0.00996,0.002833
53.347,0.248484,0.244974,0.217217,0.186451,0.153652,0.122831,0.089703,0.061043,0.041386,0.024347,0.015984,0.009961,0.002823
54.13,0.2517,0.246442,0.218475,0.186959,0.153895,0.123064,0.089841,0.061078,0.041421,0.024395,0.015982,0.009962,0.002807
56.37,0.260903,0.250642,0.22108,0.18841,0.15459,0.123665,0.090211,0.061184,0.041519,0.024525,0.015977,0.009961,0.002763
56.456,0.261257,0.250803,0.22118,0.188466,0.154616,0.123686,0.090224,0.061188,0.041523,0.02453,0.015977,0.009961,0.002761
57.414,0.265192,0.252599,0.222294,0.189087,0.154913,0.123919,0.090373,0.061236,0.041564,0.024582,0.015976,0.009959,0.002743
59.808,0.275024,0.25655,0.225077,0.190637,0.155656,0.124459,0.090725,0.061367,0.041663,0.024705,0.015976,0.009952,0.002699
61.806,0.280412,0.259849,0.2274,0.191932,0.156275,0.124875,0.091002,0.061487,0.041738,0.024799,0.015978,0.009943,0.002665
62.884,0.28332,0.261629,0.228653,0.192318,0.156609,0.12509,0.091146,0.061556,0.041774,0.024846,0.01598,0.009936,0.002647
62.95,0.2835,0.261715,0.228731,0.192341,0.15663,0.125103,0.091154,0.06156,0.041776,0.024849,0.01598,0.009936,0.002646
62.985,0.283593,0.261759,0.228747,0.192354,0.156641,0.12511,0.091159,0.061562,0.041777,0.02485,0.015981,0.009935,0.002646
64.854,0.288635,0.264178,0.229597,0.193023,0.15722,0.125468,0.091401,0.061691,0.041828,0.024925,0.015985,0.009921,0.002617
64.962,0.288926,0.264318,0.229646,0.193062,0.157254,0.125488,0.091415,0.061698,0.041831,0.024929,0.015986,0.00992,0.002615
65.229,0.289583,0.264663,0.229767,0.193157,0.157337,0.125538,0.091449,0.061717,0.041837,0.024939,0.015987,0.009917,0.002611
65.973,0.291409,0.265625,0.230105,0.193423,0.157487,0.125675,0.091543,0.061772,0.041852,0.024966,0.015989,0.00991,0.002601
66.138,0.291816,0.265839,0.23018,0.193483,0.15752,0.125705,0.091564,0.061784,0.041855,0.024972,0.015989,0.009909,0.002598
66.153,0.291852,0.265858,0.230187,0.193488,0.157524,0.125708,0.091566,0.061785,0.041855,0.024972,0.015989,0.009908,0.002598
67.632,0.295486,0.267771,0.23086,0.194017,0.157823,0.125974,0.09175,0.061897,0.041876,0.025021,0.015995,0.009892,0.002578
68.357,0.297267,0.268709,0.231189,0.194277,0.157969,0.126102,0.09184,0.061954,0.041884,0.025042,0.015997,0.009884,0.002568
68.646,0.297978,0.2689,0.231321,0.19438,0.158028,0.126153,0.091876,0.061977,0.041886,0.025051,0.015999,0.00988,0.002565
70.423,0.302343,0.270071,0.232128,0.195016,0.158387,0.12646,0.092094,0.062121,0.041898,0.025097,0.016006,0.009856,0.002543
72.773,0.305811,0.27162,0.233197,0.195857,0.158863,0.126856,0.092383,0.06232,0.041908,0.025152,0.016016,0.009821,0.002516
73.443,0.3068,0.272061,0.233501,0.196042,0.158999,0.126968,0.092466,0.062378,0.041911,0.025166,0.016019,0.009811,0.002509
76.962,0.311993,0.274381,0.235101,0.197014,0.159711,0.127552,0.092906,0.062693,0.04195,0.025244,0.016033,0.009752,0.002472
80.231,0.316818,0.276536,0.236016,0.197916,0.160372,0.128095,0.093325,0.062998,0.042034,0.025329,0.016044,0.009696,0.002439
80.97,0.317907,0.276816,0.236223,0.19812,0.160521,0.128218,0.09342,0.063068,0.042061,0.025352,0.016046,0.009684,0.002432
81.67,0.318941,0.277083,0.236419,0.198313,0.160663,0.128336,0.093511,0.063135,0.04209,0.025374,0.016048,0.009672,0.002425
81.822,0.319059,0.277141,0.236462,0.198355,0.160694,0.128362,0.093531,0.06315,0.042096,0.025379,0.016049,0.00967,0.002423
82.232,0.319377,0.277296,0.236576,0.198468,0.160777,0.128431,0.093585,0.063189,0.042114,0.025393,0.01605,0.009663,0.002419
83.515,0.320373,0.277784,0.236935,0.198822,0.161036,0.12865,0.093753,0.063315,0.042177,0.02544,0.016053,0.009642,0.002405
84.352,0.321023,0.278102,0.23717,0.199054,0.161182,0.128795,0.093863,0.063398,0.042223,0.025472,0.016054,0.009629,0.002396
84.799,0.32137,0.278272,0.237295,0.199154,0.16126,0.128873,0.093923,0.063444,0.042248,0.025491,0.016055,0.009623,0.002391
86.229,0.32248,0.278816,0.237695,0.199477,0.161508,0.129125,0.094112,0.063594,0.042335,0.025553,0.016057,0.009602,0.002375
90.211,0.325571,0.28033,0.23881,0.200375,0.1622,0.129842,0.094644,0.064055,0.042611,0.025758,0.016059,0.009551,0.002324
90.802,0.32603,0.280554,0.238975,0.200509,0.162303,0.129948,0.094723,0.06413,0.042655,0.025792,0.016059,0.009545,0.002316
91.199,0.326251,0.280705,0.239086,0.200598,0.162372,0.13002,0.094777,0.064182,0.042685,0.025815,0.016059,0.009541,0.00231
91.892,0.326637,0.280885,0.23928,0.200755,0.162492,0.130146,0.09487,0.064274,0.042739,0.025856,0.016059,0.009534,0.0023
